wall_time_iso,t_sec,status,x_m,y_m,z_m,yaw_vis_deg,yaw_oak_imu_deg,tracked_pts,pnp_pts,inliers,loop_detected,loop_kf_id,loop_score,loop_drift_m,softcorr_applied,softcorr_step_m,mavlink_sent,mavlink_aligned
2026-03-27T12:12:02.738,77.251176,REDETECT,0.036027,-0.076958,0.007898,0.534,7.531,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:02.774,77.287326,REDETECT,0.036027,-0.076958,0.007898,0.534,7.533,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:02.809,77.322018,REDETECT,0.036027,-0.076958,0.007898,0.534,7.535,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:02.874,77.387497,REDETECT,0.036027,-0.076958,0.007898,0.534,7.537,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:02.939,77.452091,REDETECT,0.036027,-0.076958,0.007898,0.534,7.537,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:02.973,77.486550,REDETECT,0.036027,-0.076958,0.007898,0.534,7.539,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.037,77.550858,REDETECT,0.036027,-0.076958,0.007898,0.534,7.539,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.072,77.585220,REDETECT,0.036027,-0.076958,0.007898,0.534,7.542,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.140,77.653450,REDETECT,0.036027,-0.076958,0.007898,0.534,7.542,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.174,77.687648,REDETECT,0.036027,-0.076958,0.007898,0.534,7.542,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.237,77.750359,REDETECT,0.036027,-0.076958,0.007898,0.534,7.538,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.273,77.785969,REDETECT,0.036027,-0.076958,0.007898,0.534,7.538,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.337,77.850278,REDETECT,0.036027,-0.076958,0.007898,0.534,7.534,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.375,77.888042,REDETECT,0.036027,-0.076958,0.007898,0.534,7.534,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.437,77.950636,REDETECT,0.036027,-0.076958,0.007898,0.534,7.537,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.474,77.987589,REDETECT,0.036027,-0.076958,0.007898,0.534,7.537,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.538,78.051847,REDETECT,0.036027,-0.076958,0.007898,0.534,7.537,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.575,78.088163,REDETECT,0.036027,-0.076958,0.007898,0.534,7.540,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.638,78.151231,REDETECT,0.036027,-0.076958,0.007898,0.534,7.546,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.674,78.186986,REDETECT,0.036027,-0.076958,0.007898,0.534,7.548,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.738,78.251181,REDETECT,0.036027,-0.076958,0.007898,0.534,7.552,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.774,78.287748,REDETECT,0.036027,-0.076958,0.007898,0.534,7.552,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.838,78.351666,REDETECT,0.036027,-0.076958,0.007898,0.534,7.550,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.874,78.387019,REDETECT,0.036027,-0.076958,0.007898,0.534,7.548,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.937,78.450211,REDETECT,0.036027,-0.076958,0.007898,0.534,7.550,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:03.971,78.484126,REDETECT,0.036027,-0.076958,0.007898,0.534,7.550,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:04.037,78.550771,REDETECT,0.036027,-0.076958,0.007898,0.534,7.554,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:04.081,78.593992,REDETECT,0.036027,-0.076958,0.007898,0.534,7.551,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:04.145,78.658382,REDETECT,0.036027,-0.076958,0.007898,0.534,7.555,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:04.206,78.719228,REDETECT,0.036027,-0.076958,0.007898,0.534,7.555,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:04.275,78.788652,REDETECT,0.036027,-0.076958,0.007898,0.534,7.558,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:04.337,78.850462,REDETECT,0.036027,-0.076958,0.007898,0.534,7.560,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:04.381,78.894041,REDETECT,0.036027,-0.076958,0.007898,0.534,7.560,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:04.444,78.957114,REDETECT,0.036027,-0.076958,0.007898,0.534,7.562,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:04.506,79.019511,REDETECT,0.036027,-0.076958,0.007898,0.534,7.564,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:04.574,79.087004,REDETECT,0.036027,-0.076958,0.007898,0.534,7.564,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:04.637,79.150599,REDETECT,0.036027,-0.076958,0.007898,0.534,7.562,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:04.675,79.188049,REDETECT,0.036027,-0.076958,0.007898,0.534,7.564,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:04.737,79.250716,REDETECT,0.036027,-0.076958,0.007898,0.534,7.562,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:04.775,79.288084,REDETECT,0.036027,-0.076958,0.007898,0.534,7.562,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:04.837,79.350321,REDETECT,0.036027,-0.076958,0.007898,0.534,7.564,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:04.878,79.391287,REDETECT,0.036027,-0.076958,0.007898,0.534,7.566,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:04.938,79.451698,REDETECT,0.036027,-0.076958,0.007898,0.534,7.570,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:05.004,79.517026,REDETECT,0.036027,-0.076958,0.007898,0.534,7.568,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:05.079,79.592758,REDETECT,0.036027,-0.076958,0.007898,0.534,7.568,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:05.144,79.657775,REDETECT,0.036027,-0.076958,0.007898,0.534,7.568,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:05.204,79.717436,REDETECT,0.036027,-0.076958,0.007898,0.534,7.568,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:05.273,79.786442,REDETECT,0.036027,-0.076958,0.007898,0.534,7.568,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:05.340,79.853376,REDETECT,0.036027,-0.076958,0.007898,0.534,7.566,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:05.406,79.919122,REDETECT,0.036027,-0.076958,0.007898,0.534,7.568,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:05.475,79.988120,REDETECT,0.036027,-0.076958,0.007898,0.534,7.570,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:05.537,80.050460,REDETECT,0.036027,-0.076958,0.007898,0.534,7.576,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:05.574,80.087812,REDETECT,0.036027,-0.076958,0.007898,0.534,7.576,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:05.637,80.150217,REDETECT,0.036027,-0.076958,0.007898,0.534,7.576,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:05.674,80.187794,REDETECT,0.036027,-0.076958,0.007898,0.534,7.576,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:05.739,80.252025,REDETECT,0.036027,-0.076958,0.007898,0.534,7.582,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:05.774,80.287193,REDETECT,0.036027,-0.076958,0.007898,0.534,7.585,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:05.838,80.351129,REDETECT,0.036027,-0.076958,0.007898,0.534,7.588,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:05.876,80.388942,REDETECT,0.036027,-0.076958,0.007898,0.534,7.593,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:05.938,80.451026,REDETECT,0.036027,-0.076958,0.007898,0.534,7.593,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:05.974,80.486905,REDETECT,0.036027,-0.076958,0.007898,0.534,7.595,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.010,80.522959,REDETECT,0.036027,-0.076958,0.007898,0.534,7.593,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.073,80.586444,REDETECT,0.036027,-0.076958,0.007898,0.534,7.595,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.138,80.651503,REDETECT,0.036027,-0.076958,0.007898,0.534,7.597,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.172,80.685141,REDETECT,0.036027,-0.076958,0.007898,0.534,7.599,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.239,80.751963,REDETECT,0.036027,-0.076958,0.007898,0.534,7.601,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.276,80.789063,REDETECT,0.036027,-0.076958,0.007898,0.534,7.597,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.338,80.850942,REDETECT,0.036027,-0.076958,0.007898,0.534,7.596,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.373,80.886603,REDETECT,0.036027,-0.076958,0.007898,0.534,7.598,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.437,80.950709,REDETECT,0.036027,-0.076958,0.007898,0.534,7.599,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.475,80.988206,REDETECT,0.036027,-0.076958,0.007898,0.534,7.601,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.537,81.050523,REDETECT,0.036027,-0.076958,0.007898,0.534,7.603,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.573,81.086703,REDETECT,0.036027,-0.076958,0.007898,0.534,7.603,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.640,81.153542,REDETECT,0.036027,-0.076958,0.007898,0.534,7.600,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.703,81.216401,REDETECT,0.036027,-0.076958,0.007898,0.534,7.606,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.737,81.249992,REDETECT,0.036027,-0.076958,0.007898,0.534,7.606,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.772,81.285054,REDETECT,0.036027,-0.076958,0.007898,0.534,7.600,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.836,81.349663,REDETECT,0.036027,-0.076958,0.007898,0.534,7.602,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.871,81.384001,REDETECT,0.036027,-0.076958,0.007898,0.534,7.606,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.936,81.449459,REDETECT,0.036027,-0.076958,0.007898,0.534,7.602,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:06.973,81.486617,REDETECT,0.036027,-0.076958,0.007898,0.534,7.602,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.036,81.549743,REDETECT,0.036027,-0.076958,0.007898,0.534,7.604,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.075,81.588273,REDETECT,0.036027,-0.076958,0.007898,0.534,7.604,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.138,81.651724,REDETECT,0.036027,-0.076958,0.007898,0.534,7.608,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.174,81.687792,REDETECT,0.036027,-0.076958,0.007898,0.534,7.610,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.238,81.750919,REDETECT,0.036027,-0.076958,0.007898,0.534,7.614,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.275,81.788192,REDETECT,0.036027,-0.076958,0.007898,0.534,7.616,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.338,81.851840,REDETECT,0.036027,-0.076958,0.007898,0.534,7.616,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.374,81.887691,REDETECT,0.036027,-0.076958,0.007898,0.534,7.618,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.438,81.951313,REDETECT,0.036027,-0.076958,0.007898,0.534,7.620,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.475,81.988333,REDETECT,0.036027,-0.076958,0.007898,0.534,7.618,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.538,82.051905,REDETECT,0.036027,-0.076958,0.007898,0.534,7.620,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.583,82.096730,REDETECT,0.036027,-0.076958,0.007898,0.534,7.615,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.639,82.152411,REDETECT,0.036027,-0.076958,0.007898,0.534,7.618,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.676,82.189540,REDETECT,0.036027,-0.076958,0.007898,0.534,7.616,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.739,82.252602,REDETECT,0.036027,-0.076958,0.007898,0.534,7.619,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.773,82.286841,REDETECT,0.036027,-0.076958,0.007898,0.534,7.619,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.839,82.352091,REDETECT,0.036027,-0.076958,0.007898,0.534,7.621,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.875,82.388607,REDETECT,0.036027,-0.076958,0.007898,0.534,7.621,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.938,82.451728,REDETECT,0.036027,-0.076958,0.007898,0.534,7.621,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:07.975,82.487953,REDETECT,0.036027,-0.076958,0.007898,0.534,7.624,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.039,82.552365,REDETECT,0.036027,-0.076958,0.007898,0.534,7.628,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.075,82.588117,REDETECT,0.036027,-0.076958,0.007898,0.534,7.625,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.138,82.651686,REDETECT,0.036027,-0.076958,0.007898,0.534,7.623,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.175,82.688497,REDETECT,0.036027,-0.076958,0.007898,0.534,7.621,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.239,82.751920,REDETECT,0.036027,-0.076958,0.007898,0.534,7.623,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.275,82.788551,REDETECT,0.036027,-0.076958,0.007898,0.534,7.621,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.338,82.851662,REDETECT,0.036027,-0.076958,0.007898,0.534,7.621,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.374,82.887746,REDETECT,0.036027,-0.076958,0.007898,0.534,7.621,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.438,82.951650,REDETECT,0.036027,-0.076958,0.007898,0.534,7.623,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.478,82.991422,REDETECT,0.036027,-0.076958,0.007898,0.534,7.625,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.540,83.053566,REDETECT,0.036027,-0.076958,0.007898,0.534,7.627,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.575,83.088861,REDETECT,0.036027,-0.076958,0.007898,0.534,7.627,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.641,83.154077,REDETECT,0.036027,-0.076958,0.007898,0.534,7.629,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.676,83.189521,REDETECT,0.036027,-0.076958,0.007898,0.534,7.629,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.739,83.252247,REDETECT,0.036027,-0.076958,0.007898,0.534,7.625,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.774,83.287884,REDETECT,0.036027,-0.076958,0.007898,0.534,7.627,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.838,83.351429,REDETECT,0.036027,-0.076958,0.007898,0.534,7.629,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.875,83.388023,REDETECT,0.036027,-0.076958,0.007898,0.534,7.632,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.938,83.451445,REDETECT,0.036027,-0.076958,0.007898,0.534,7.628,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:08.975,83.487949,REDETECT,0.036027,-0.076958,0.007898,0.534,7.628,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:09.038,83.551652,REDETECT,0.036027,-0.076958,0.007898,0.534,7.628,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:09.075,83.588274,REDETECT,0.036027,-0.076958,0.007898,0.534,7.628,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:09.138,83.651446,REDETECT,0.036027,-0.076958,0.007898,0.534,7.626,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:09.175,83.688260,REDETECT,0.036027,-0.076958,0.007898,0.534,7.624,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:09.209,83.722193,REDETECT,0.036027,-0.076958,0.007898,0.534,7.622,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:09.273,83.786257,REDETECT,0.036027,-0.076958,0.007898,0.534,7.623,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:09.307,83.820685,REDETECT,0.036027,-0.076958,0.007898,0.534,7.621,0,0,0,0,,,,0,,0,0
2026-03-27T12:12:09.375,83.888733,REDETECT,0.036027,-0.076958,0.007898,0.534,7.621,0,0,0,0,,,,0,,0,0
